food_id,food_name,category,subcategory,region,serving_size,calories_kcal,protein_g,carbohydrates_g,fat_g,fiber_g,free_sugar_g,sodium_mg,calcium_mg,iron_mg,vitamin_c_mg,folate_ug,source
IND-0684,Gun powder chutney,Indian Food,,India,Source basis not specified,312.34,21.55,47.65,2.67,13.95,1.16,195.67,68.87,5.14,0.02,14.27,Indian Food Nutrition dataset provided by user
IND-0685,Dessicated coconut chutney (Sookhe kase nariyal ki chutney),Indian Food,,India,Source basis not specified,346.36,12.88,36.72,15.88,13.16,10.41,321.07,73.55,5.44,0.15,10.69,Indian Food Nutrition dataset provided by user
IND-0686,Curd mint dip,Indian Food,,India,Source basis not specified,76.13,4.82,9.11,2.44,0.77,7.83,222.77,172.79,0.82,3.28,7.82,Indian Food Nutrition dataset provided by user
IND-0687,Curd vegetable dip,Indian Food,,India,Source basis not specified,56.21,3.88,6.04,1.94,0.63,5.42,132.48,129.58,0.37,4.53,5.78,Indian Food Nutrition dataset provided by user
IND-0688,Mayonnaise vegetable dip,Indian Food,,India,Source basis not specified,241.27,3.01,4.8,23.44,0.41,4.39,119.58,91.42,0.28,4.58,7.03,Indian Food Nutrition dataset provided by user
IND-0689,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),Indian Food,,India,Source basis not specified,150.68,4.03,20.51,6.31,2.1,1.79,222.22,76.75,1.15,7.12,17.26,Indian Food Nutrition dataset provided by user
IND-0690,Tomato sandwich (grilled),Indian Food,,India,Source basis not specified,189.92,6.26,21.29,9.39,1.91,2.58,420.6,150.9,0.88,8.91,16.85,Indian Food Nutrition dataset provided by user
IND-0691,French sandwich (toasted),Indian Food,,India,Source basis not specified,186.75,6.82,14.82,11.51,1.37,1.82,274.68,100.73,1.24,6.66,29.24,Indian Food Nutrition dataset provided by user
IND-0692,Peanut butter cucumber sandwich,Indian Food,,India,Source basis not specified,243.33,9.04,29.76,10.56,3.35,2.91,460.09,95.35,1.32,0.92,16.53,Indian Food Nutrition dataset provided by user
IND-0693,Mint and peanut sandwich,Indian Food,,India,Source basis not specified,273.59,7.18,31.83,13.88,3.67,2.78,453.3,114.99,1.7,1.75,15.62,Indian Food Nutrition dataset provided by user
IND-0694,Spicy chutney sandwich,Indian Food,,India,Source basis not specified,249.58,8.74,34.03,9.58,3.73,3.96,315.4,154.53,1.51,0.21,23.71,Indian Food Nutrition dataset provided by user
IND-0695,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),Indian Food,,India,Source basis not specified,285.78,12.58,22.62,16.77,1.53,1.77,287.39,78.45,1.12,0.0,12.99,Indian Food Nutrition dataset provided by user
IND-0696,Rolled sandwich,Indian Food,,India,Source basis not specified,293.07,6.45,34.69,15.29,2.07,2.7,321.57,117.68,1.23,0.91,5.61,Indian Food Nutrition dataset provided by user
IND-0697,Ribbon sandwich,Indian Food,,India,Source basis not specified,239.26,6.26,24.76,13.37,2.92,4.66,382.11,157.85,1.05,4.55,10.44,Indian Food Nutrition dataset provided by user
IND-0698,Checker board sandwich,Indian Food,,India,Source basis not specified,348.37,7.37,25.94,24.65,2.22,2.9,358.25,188.02,1.11,0.05,8.52,Indian Food Nutrition dataset provided by user
IND-0699,Submarine sandwich,Indian Food,,India,Source basis not specified,216.92,6.09,13.6,15.32,1.24,2.5,254.28,72.35,1.23,21.43,36.34,Indian Food Nutrition dataset provided by user
IND-0700,Cheese open sandwich,Indian Food,,India,Source basis not specified,274.07,9.84,28.42,14.24,1.74,3.24,504.41,256.25,1.22,0.6,12.93,Indian Food Nutrition dataset provided by user
IND-0701,Sunset and sunrise open sandwich,Indian Food,,India,Source basis not specified,241.31,8.58,18.89,15.14,1.39,1.95,381.29,114.07,1.28,3.86,26.36,Indian Food Nutrition dataset provided by user
IND-0702,Danish luncheon sandwich,Indian Food,,India,Source basis not specified,193.82,9.03,17.77,10.1,1.52,1.13,365.63,77.13,1.27,2.35,25.88,Indian Food Nutrition dataset provided by user
IND-0703,Chicken and corn open sandwich,Indian Food,,India,Source basis not specified,188.16,8.63,19.21,8.83,1.67,2.48,226.72,65.13,0.8,2.12,14.16,Indian Food Nutrition dataset provided by user
IND-0704,Chocolate sponge cake,Indian Food,,India,Source basis not specified,239.86,9.13,39.54,5.51,0.52,25.0,61.47,33.99,1.81,0.0,19.87,Indian Food Nutrition dataset provided by user
IND-0705,Chocolate swiss roll,Indian Food,,India,Source basis not specified,306.08,6.01,26.97,19.76,0.29,18.83,44.53,42.79,1.08,0.19,8.91,Indian Food Nutrition dataset provided by user
IND-0706,Lemon curd filling,Indian Food,,India,Source basis not specified,225.62,3.43,26.41,12.58,0.0,26.13,34.9,16.39,0.6,0.64,3.21,Indian Food Nutrition dataset provided by user
IND-0707,Jam filling,Indian Food,,India,Source basis not specified,184.62,0.0,46.15,0.0,0.0,41.54,0.0,0.0,0.0,0.0,0.0,Indian Food Nutrition dataset provided by user
IND-0708,Chocolate pastry,Indian Food,,India,Source basis not specified,243.37,7.05,32.24,10.12,0.32,22.34,46.54,50.7,1.44,0.25,17.22,Indian Food Nutrition dataset provided by user
IND-0709,Assorted pastry,Indian Food,,India,Source basis not specified,230.74,6.78,31.99,8.91,0.43,19.7,49.99,47.2,0.94,0.25,15.61,Indian Food Nutrition dataset provided by user
IND-0710,Orange gateau,Indian Food,,India,Source basis not specified,178.05,4.78,27.01,6.02,0.68,18.33,80.41,41.69,0.89,10.49,15.12,Indian Food Nutrition dataset provided by user
IND-0711,Black forest gateau,Indian Food,,India,Source basis not specified,217.82,5.94,30.57,8.58,0.28,21.97,79.37,46.79,1.09,143.5,10.98,Indian Food Nutrition dataset provided by user
IND-0712,Lemon cake,Indian Food,,India,Source basis not specified,373.85,5.29,43.1,20.63,0.62,25.84,151.29,32.77,0.91,2.44,9.0,Indian Food Nutrition dataset provided by user
IND-0713,Dundee cake,Indian Food,,India,Source basis not specified,396.62,7.78,41.4,22.7,1.81,21.3,182.74,58.11,1.57,0.07,9.22,Indian Food Nutrition dataset provided by user
IND-0714,Victorian sandwich cake,Indian Food,,India,Source basis not specified,373.09,5.18,44.74,19.83,0.59,28.18,145.28,36.25,0.86,0.08,8.66,Indian Food Nutrition dataset provided by user
IND-0715,Chocolate eggless cake,Indian Food,,India,Source basis not specified,312.01,6.66,43.45,13.19,0.32,34.2,196.61,185.38,0.95,2.67,14.7,Indian Food Nutrition dataset provided by user
IND-0716,Orange eggless cake,Indian Food,,India,Source basis not specified,355.62,7.16,52.65,13.82,0.56,37.87,226.28,205.84,0.52,3.47,13.72,Indian Food Nutrition dataset provided by user
IND-0717,Chocolate glace icing,Indian Food,,India,Source basis not specified,436.29,3.22,62.43,20.8,0.0,59.88,8.66,26.75,2.04,0.0,1.52,Indian Food Nutrition dataset provided by user
IND-0718,Butter icing,Indian Food,,India,Source basis not specified,500.72,0.19,71.64,25.37,0.0,71.64,5.98,12.48,0.14,0.0,0.0,Indian Food Nutrition dataset provided by user
IND-0719,Chocolate butter icing,Indian Food,,India,Source basis not specified,469.59,3.21,61.72,24.77,0.0,59.82,4.99,31.87,1.85,0.0,1.22,Indian Food Nutrition dataset provided by user
IND-0720,Almond biscuit (Badam ke biscuit),Indian Food,,India,Source basis not specified,407.74,6.25,52.14,19.7,1.5,22.19,151.76,44.05,1.11,0.03,2.28,Indian Food Nutrition dataset provided by user
IND-0721,Orange biscuit,Indian Food,,India,Source basis not specified,354.78,3.63,62.11,11.01,0.75,42.63,259.14,20.35,0.77,1.36,5.1,Indian Food Nutrition dataset provided by user
IND-0722,Gingerman biscuit,Indian Food,,India,Source basis not specified,357.43,6.26,55.24,12.73,2.0,21.64,918.57,41.35,1.59,3.65,4.91,Indian Food Nutrition dataset provided by user
IND-0723,Coffee drops,Indian Food,,India,Source basis not specified,443.07,7.57,43.06,27.16,1.88,18.27,88.17,57.09,1.48,0.03,2.72,Indian Food Nutrition dataset provided by user
IND-0724,Christmas biscuit,Indian Food,,India,Source basis not specified,406.07,5.67,60.97,15.88,2.17,26.01,127.36,29.07,1.2,0.0,2.42,Indian Food Nutrition dataset provided by user
IND-0725,Christmas wreath biscuit,Indian Food,,India,Source basis not specified,386.05,5.43,58.07,15.01,2.28,24.89,120.2,29.71,1.21,2.28,2.53,Indian Food Nutrition dataset provided by user
IND-0726,Christmas bell biscuit,Indian Food,,India,Source basis not specified,404.85,5.66,60.79,15.84,2.33,25.94,127.01,32.0,1.22,0.0,2.42,Indian Food Nutrition dataset provided by user
IND-0727,Christmas star biscuit,Indian Food,,India,Source basis not specified,392.03,3.54,74.54,10.04,1.47,53.05,76.09,22.75,0.96,0.01,2.69,Indian Food Nutrition dataset provided by user
IND-0728,Christmas tree biscuit,Indian Food,,India,Source basis not specified,385.63,5.43,58.41,15.0,2.65,24.77,120.45,35.04,1.18,1.61,2.58,Indian Food Nutrition dataset provided by user
IND-0729,Chocolate cream shells,Indian Food,,India,Source basis not specified,427.17,5.1,59.26,19.34,0.9,34.72,126.84,28.53,1.08,0.0,2.42,Indian Food Nutrition dataset provided by user
IND-0730,Jelly biscuit,Indian Food,,India,Source basis not specified,404.61,4.23,55.24,19.33,2.02,29.76,110.57,36.46,1.19,0.03,1.69,Indian Food Nutrition dataset provided by user
IND-0731,Cherry and walnut cookies,Indian Food,,India,Source basis not specified,422.6,5.63,59.35,18.75,1.3,30.37,114.62,46.27,1.31,0.0,2.49,Indian Food Nutrition dataset provided by user
IND-0732,Cheese straws,Indian Food,,India,Source basis not specified,382.0,9.83,30.61,24.28,1.29,1.79,587.42,160.64,1.29,0.0,2.35,Indian Food Nutrition dataset provided by user
IND-0733,Butterfly biscuit,Indian Food,,India,Source basis not specified,341.45,9.98,25.33,22.11,1.02,2.44,572.05,202.49,1.09,0.03,2.63,Indian Food Nutrition dataset provided by user
IND-0734,Flan pastry,Indian Food,,India,Source basis not specified,445.8,6.72,47.84,25.04,1.58,6.22,193.23,21.85,1.15,0.0,7.11,Indian Food Nutrition dataset provided by user
IND-0735,Fruit flan,Indian Food,,India,Source basis not specified,261.35,3.3,34.71,12.48,0.71,9.52,110.04,19.28,0.61,3.3,33.99,Indian Food Nutrition dataset provided by user
IND-0736,Orange cream flan,Indian Food,,India,Source basis not specified,280.28,4.73,36.16,13.59,0.63,25.27,82.41,27.9,0.93,43.79,76.78,Indian Food Nutrition dataset provided by user
IND-0737,Fruit puree tart,Indian Food,,India,Source basis not specified,286.5,3.35,30.42,16.83,1.31,9.79,49.65,19.64,0.63,2.6,6.05,Indian Food Nutrition dataset provided by user
IND-0738,Apple banana pie,Indian Food,,India,Source basis not specified,243.99,3.13,32.12,11.39,1.89,12.96,384.43,21.23,0.79,8.88,31.98,Indian Food Nutrition dataset provided by user
IND-0739,Lemon chiffon pie,Indian Food,,India,Source basis not specified,259.31,4.88,27.63,14.52,0.66,11.39,94.95,34.43,0.61,7.18,51.7,Indian Food Nutrition dataset provided by user
IND-0740,Orange chiffon pie,Indian Food,,India,Source basis not specified,207.57,3.89,23.14,11.16,0.7,10.46,73.23,30.34,0.62,84.88,91.24,Indian Food Nutrition dataset provided by user
IND-0741,Cream buns,Indian Food,,India,Source basis not specified,215.74,4.45,14.16,15.81,0.31,5.95,45.49,45.27,0.5,0.33,9.28,Indian Food Nutrition dataset provided by user
IND-0742,Savoury puffs,Indian Food,,India,Source basis not specified,190.79,9.51,10.8,15.24,0.33,4.51,2274.24,68.83,1.19,1.49,15.04,Indian Food Nutrition dataset provided by user
IND-0743,Choux swans,Indian Food,,India,Source basis not specified,216.34,4.35,14.92,15.6,0.35,6.13,145.08,44.67,0.51,4.27,18.67,Indian Food Nutrition dataset provided by user
IND-0744,Potato aigrettes,Indian Food,,India,Source basis not specified,530.03,2.35,8.01,54.24,0.45,0.73,112.45,9.2,0.45,1.16,3.35,Indian Food Nutrition dataset provided by user
IND-0745,Cream horns,Indian Food,,India,Source basis not specified,408.23,3.42,23.12,33.55,0.6,7.12,57.11,30.93,0.44,0.5,8.8,Indian Food Nutrition dataset provided by user
IND-0746,Savoury cheese horns,Indian Food,,India,Source basis not specified,295.15,5.66,21.38,20.71,0.73,2.74,212.28,121.83,0.63,2.31,8.51,Indian Food Nutrition dataset provided by user
IND-0747,Paneer patties,Indian Food,,India,Source basis not specified,338.58,7.6,22.79,23.96,1.18,4.04,158.44,129.9,0.79,3.3,31.26,Indian Food Nutrition dataset provided by user
IND-0748,Vegetable patties,Indian Food,,India,Source basis not specified,261.92,4.01,20.98,17.74,2.62,1.49,139.52,18.96,0.87,13.92,22.85,Indian Food Nutrition dataset provided by user
IND-0749,Pearl millet infant food (Bajra shishu aahaar),Indian Food,,India,Source basis not specified,362.44,11.98,62.1,6.62,7.84,26.06,12.67,118.52,5.67,0.0,24.14,Indian Food Nutrition dataset provided by user
IND-0750,Sajina,Indian Food,,India,Source basis not specified,345.26,10.81,66.87,3.03,7.62,25.89,11.7,54.4,5.39,0.0,20.4,Indian Food Nutrition dataset provided by user
IND-0751,Finger millet infant food (Ragi shishu aahaar),Indian Food,,India,Source basis not specified,327.91,7.87,62.24,4.71,8.68,24.89,14.65,225.55,3.61,0.0,17.47,Indian Food Nutrition dataset provided by user
IND-0752,Paushtik daliya,Indian Food,,India,Source basis not specified,280.9,8.23,50.77,4.42,5.43,20.08,8.04,36.56,2.6,0.0,19.24,Indian Food Nutrition dataset provided by user
IND-0753,Sorghum infant food (Jowar shishu aahaar),Indian Food,,India,Source basis not specified,342.34,10.22,62.66,4.64,6.86,25.48,13.25,75.1,4.45,0.0,22.42,Indian Food Nutrition dataset provided by user
IND-0754,Paushtik sewian,Indian Food,,India,Source basis not specified,342.27,9.75,67.8,2.77,6.59,25.82,10.87,26.54,3.77,0.0,19.78,Indian Food Nutrition dataset provided by user
IND-0755,Nutritious infant food (Paushtik shishu aahaar),Indian Food,,India,Source basis not specified,346.54,9.45,64.21,4.72,6.57,25.41,11.53,42.84,3.95,0.0,20.89,Indian Food Nutrition dataset provided by user
IND-0756,Sorghum khichdi (Jowar ki khichdi),Indian Food,,India,Source basis not specified,102.43,2.83,15.71,2.73,1.86,0.3,95.54,22.75,1.19,0.37,13.79,Indian Food Nutrition dataset provided by user
IND-0757,Wheat and sprouted moong cheela/chilla (Atta aur ankuri moong dal ka cheela/chilla),Indian Food,,India,Source basis not specified,758.82,2.02,7.49,80.12,1.38,0.3,74.77,10.02,0.67,3.8,34.4,Indian Food Nutrition dataset provided by user
IND-0758,Moong dal and vegetable stuffed cheela/chilla,Indian Food,,India,Source basis not specified,738.97,1.85,7.27,78.23,1.4,0.31,75.05,10.36,0.66,6.34,36.75,Indian Food Nutrition dataset provided by user
IND-0759,Sprouted wheat halwa,Indian Food,,India,Source basis not specified,165.73,1.97,28.87,4.36,1.75,17.47,4.32,15.68,0.96,0.04,3.83,Indian Food Nutrition dataset provided by user
IND-0760,Paushtik halwa,Indian Food,,India,Source basis not specified,201.27,2.77,33.02,5.92,2.2,19.34,4.8,21.57,1.17,0.0,7.16,Indian Food Nutrition dataset provided by user
IND-0761,Carrot and semolina halwa (Gajar aur suji ka halwa),Indian Food,,India,Source basis not specified,187.97,2.73,27.18,7.21,1.96,19.72,4.64,15.93,0.76,6.53,8.08,Indian Food Nutrition dataset provided by user
IND-0762,Mixed flour halwa,Indian Food,,India,Source basis not specified,200.75,2.84,32.74,5.96,2.23,19.23,4.7,21.72,1.21,0.0,6.72,Indian Food Nutrition dataset provided by user
IND-0763,Soyabean ladoo,Indian Food,,India,Source basis not specified,478.43,8.81,62.88,22.95,4.41,37.89,5.32,25.04,1.49,0.0,24.35,Indian Food Nutrition dataset provided by user
IND-0764,Sprouted wheat ladoo,Indian Food,,India,Source basis not specified,477.58,8.88,62.84,22.86,4.43,37.86,5.37,25.26,1.5,0.0,24.49,Indian Food Nutrition dataset provided by user
IND-0765,Sorghum ladoo (Jowar ladoo),Indian Food,,India,Source basis not specified,474.34,9.58,62.33,22.42,4.61,37.66,5.9,34.02,1.83,0.0,24.89,Indian Food Nutrition dataset provided by user
IND-0766,Paushtik panjiri,Indian Food,,India,Source basis not specified,444.6,9.31,58.37,21.05,5.1,28.25,5.83,38.16,2.29,0.0,17.48,Indian Food Nutrition dataset provided by user
IND-0767,Paushtik mathri,Indian Food,,India,Source basis not specified,800.71,1.9,11.83,82.49,0.85,0.3,67.75,8.23,0.56,0.0,3.31,Indian Food Nutrition dataset provided by user
IND-0768,Soyabean sev,Indian Food,,India,Source basis not specified,840.48,2.44,3.75,90.6,1.48,0.16,77.72,12.01,0.59,0.79,22.48,Indian Food Nutrition dataset provided by user
IND-0769,Corn and potato cutlet,Indian Food,,India,Source basis not specified,706.77,1.64,6.86,74.79,0.71,0.47,76.51,7.24,0.47,12.63,24.08,Indian Food Nutrition dataset provided by user
IND-0770,Soyabean pakora/pakoda,Indian Food,,India,Source basis not specified,676.88,2.78,4.78,72.23,1.52,0.22,70.99,14.65,0.61,0.0,17.41,Indian Food Nutrition dataset provided by user
IND-0771,Peanut and sago vada (Moongfali aur sabudana vada),Indian Food,,India,Source basis not specified,713.88,1.72,7.9,75.25,1.04,0.27,78.71,12.98,0.55,10.6,28.16,Indian Food Nutrition dataset provided by user
IND-0772,Semolina and vegetable idli (Suji aur sabziyon ki idli),Indian Food,,India,Source basis not specified,229.41,8.19,37.13,3.87,6.81,3.55,1301.81,91.89,2.06,7.57,28.62,Indian Food Nutrition dataset provided by user
IND-0773,Mixed flour dhokla,Indian Food,,India,Source basis not specified,203.26,12.22,27.56,4.8,4.75,4.35,341.24,116.36,1.65,0.68,34.02,Indian Food Nutrition dataset provided by user
IND-0774,Rice (Raw milled),Indian Food,,India,Source basis not specified,356.36,7.94,78.24,0.52,2.81,0.66,4.24,7.49,0.65,0.0,9.32,Indian Food Nutrition dataset provided by user
IND-0775,Rice (Parboiled),Indian Food,,India,Source basis not specified,351.58,7.66,76.56,0.64,4.07,0.58,7.26,9.91,0.85,0.0,10.68,Indian Food Nutrition dataset provided by user
IND-0776,Wheat flour,Indian Food,,India,Source basis not specified,320.27,10.59,64.08,1.47,11.23,1.74,3.06,39.36,3.97,0.0,36.56,Indian Food Nutrition dataset provided by user
IND-0777,Refined wheat flour (Maida),Indian Food,,India,Source basis not specified,352.06,10.34,73.89,0.67,2.76,1.29,3.46,15.34,1.38,0.0,17.2,Indian Food Nutrition dataset provided by user
IND-0778,Semolina (Suji/Rawa),Indian Food,,India,Source basis not specified,333.65,10.22,68.96,0.73,6.46,1.64,2.94,18.06,1.69,0.0,16.5,Indian Food Nutrition dataset provided by user
IND-0779,Vermicelli (dry),Indian Food,,India,Source basis not specified,332.7,9.75,69.57,0.73,6.23,1.72,2.44,16.29,1.52,0.0,16.34,Indian Food Nutrition dataset provided by user
IND-0780,Flattened rice (Poha/Chivda),Indian Food,,India,Source basis not specified,346.08,6.67,77.34,0.48,3.43,1.41,18.3,17.38,2.78,0.0,17.94,Indian Food Nutrition dataset provided by user
IND-0781,Puffed rice (Murmura),Indian Food,,India,Source basis not specified,325.29,6.01,73.65,0.11,2.98,0.44,16.92,10.15,1.77,0.0,15.93,Indian Food Nutrition dataset provided by user
IND-0782,Bengal gram whole (Kala chana),Indian Food,,India,Source basis not specified,287.05,17.23,38.74,4.55,25.22,4.72,27.05,56.55,4.64,0.0,186.06,Indian Food Nutrition dataset provided by user
